DFD_001	DFD_005	DFD_009	DFD_016	DFD_019	DFD_023	DFD_026	DFD_027	DFD_030	DFD_043	DFD_045	DFD_049	DFD_050	DFD_052	DFD_057	DFD_062	DFD_080	DFD_082	DFD_085	DFD_087	Unassigned
PSME_46056	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
PSME_46057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46058	31	2	12	1	0	60	0	0	0	35	3	4	2	8	6	8	0	0	0	18	11
PSME_46059	50	0	29	1	2	0	0	0	0	4	2	86	0	5	12	0	27	0	0	0	6
PSME_46060	133	51	57	1	19	6	0	6	0	66	5	50	0	35	2	24	15	0	0	9	20
PSME_46061	81	8	63	0	156	0	1	2	0	26	12	291	0	9	11	6	0	0	7	17	22
PSME_46062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46063	495	108	148	90	206	77	1	1	22	530	24	116	91	53	32	1	34	10	5	109	65
PSME_46064	666	499	2242	179	1051	5949	35	66	961	2563	19	2823	4985	404	404	353	522	7977	815	5812	1337
PSME_46065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSME_46066	648	70	18	37	21	10	0	0	0	235	0	11	0	30	0	10	0	0	0	34	32
PSME_46067	19585	7940	22231	1943	6822	4811	608	1065	8509	19358	3787	10435	3537	5490	2026	2543	1282	2563	1596	4281	4633
PSME_46068	154	237	226	16	141	9	0	9	0	144	81	20	0	104	41	2	20	15	7	13	38
PSME_46069	32	6	13	17	39	5	0	0	0	174	5	31	0	0	0	15	22	0	1	14	11
PSME_46070	205	124	523	28	114	94	56	91	103	420	54	162	1021	120	17	37	50	106	16	242	115
PSME_46071	111	27	102	10	1	17	8	5	496	64	26	120	1	31	7	6	6	0	3	33	32
PSME_46072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46075	2878	737	501	536	640	146	90	334	1448	3120	281	4320	203	330	314	222	177	0	84	56	555
PSME_46076	0	15	11	5	26	0	0	0	0	0	10	9	0	78	8	0	5	0	2	1	12
PSME_46077	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46079	757	230	1146	67	386	107	2	52	0	349	339	830	185	214	144	1	133	63	15	46	192
PSME_46080	895	572	1176	104	574	403	5	36	663	1206	243	1362	198	292	149	109	233	295	88	558	315
PSME_46081	5	0	5	0	0	6	0	0	0	8	0	17	0	4	1	0	0	0	2	4	0
PSME_46082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSME_46083	4329	4181	10644	1086	3458	4811	268	296	8770	13129	2393	18387	6914	1913	1387	1365	1651	4085	1189	6187	3334
PSME_46084	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46085	292	552	748	76	354	668	55	44	299	799	105	1298	405	94	90	102	97	362	154	825	260
PSME_46086	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0
PSME_46087	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46089	382	181	363	44	164	129	38	23	11	391	34	571	4	91	75	33	61	4	44	164	93
PSME_46090	111	55	358	20	6	90	0	6	0	306	35	211	233	35	16	26	35	177	19	47	69
PSME_46091	1059	628	2054	204	505	595	73	45	5	2065	259	2361	648	400	324	228	415	712	179	852	494
PSME_46092	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46094	31	18	115	8	22	11	0	0	0	74	10	74	182	5	0	23	3	0	22	52	23
PSME_46095	3	1	4	0	0	0	0	0	0	3	1	5	0	0	0	0	0	0	1	1	0
PSME_46096	343	109	299	43	170	123	0	13	223	348	70	476	73	103	46	26	26	144	29	246	103
PSME_46097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46098	12	16	55	18	6	14	0	0	0	44	18	43	0	46	9	0	6	327	16	65	32
PSME_46099	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_46100	16	19	53	2	1	17	0	0	1	35	0	96	0	3	2	0	9	1	2	5	9
PSME_46101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46102	1383	446	1962	144	317	179	25	10	60	974	113	1249	249	306	83	123	181	209	36	204	322
PSME_46103	2581	1527	2977	350	1185	1046	0	105	1237	3798	756	3770	975	763	497	490	592	565	285	1169	818
PSME_46104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46105	1023	808	2019	91	683	737	38	14	327	1582	8	3453	223	241	288	442	418	1434	1385	1798	592
PSME_46106	8	2	12	0	1	1	0	0	0	12	4	4	1	2	0	1	0	0	0	5	2
PSME_46107	53	54	29	2	14	44	0	4	0	0	12	57	0	21	7	5	7	0	5	26	12
PSME_46108	0	0	0	4	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1
PSME_46109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46110	12	4	9	6	0	9	0	0	0	4	0	20	96	1	0	16	0	0	8	2	8
PSME_46111	85	36	48	10	38	13	0	0	0	99	11	98	349	0	7	7	21	0	3	10	25
PSME_46112	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
PSME_46113	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PSME_46114	239	1	6	2	0	0	0	16	0	9	0	9	3	0	0	0	18	0	0	14	16
PSME_46115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46117	1253	3	25	1	0	11	119	108	190	12	46	38	0	15	5	2	5	0	0	1	45
PSME_46118	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46119	196	15	53	2	0	10	31	19	43	21	566	10	0	77	0	485	0	0	3	13	45
PSME_46120	364	438	860	62	237	21	0	4	647	1296	380	2517	167	894	262	152	236	219	6	73	340
PSME_46121	153	699	792	198	606	42	0	2	2	1146	270	1872	0	824	147	7	292	171	1	15	317
PSME_46122	338	84	198	46	74	34	0	6	0	304	31	275	0	36	43	20	33	0	8	46	41
PSME_46123	2616	885	3170	115	960	259	70	113	399	979	390	1459	237	773	96	109	257	291	155	1019	531
PSME_46124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46125	1347	244	532	107	306	63	0	14	0	1031	138	546	411	207	67	105	157	0	13	272	199
PSME_46126	71	9	18	2	0	7	0	0	2	45	21	0	0	6	0	0	16	0	0	14	6
PSME_46127	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46128	441	7	611	8	220	8	0	0	0	154	0	24	98	3	0	68	1	0	1	13	66
PSME_46129	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PSME_46130	7354	2799	7694	766	3529	2571	300	526	5072	8597	1316	7531	2803	2153	807	1095	914	1726	567	3156	2224
PSME_46131	20	16	66	0	79	34	0	0	0	20	2	55	22	18	0	0	7	0	1	24	14
PSME_46132	89	56	129	22	159	71	0	1	0	215	16	262	0	36	16	31	23	0	14	98	38
PSME_46133	2	3	5	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2
PSME_46134	2	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	1	0	0
PSME_46135	9	1	10	4	3	0	0	0	0	4	0	13	0	0	0	1	0	0	2	4	0
PSME_46136	3917	1251	2946	366	1693	939	151	96	407	4229	607	3596	1169	922	402	563	636	1730	215	1605	942
PSME_46137	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_46138	197	29	21	6	14	0	0	0	0	32	11	446	0	65	0	0	53	0	0	1	31
PSME_46139	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PSME_46140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46141	137	123	56	63	34	20	12	108	22	124	22	65	0	44	9	129	62	0	4	16	26
PSME_46142	153	2	1	1	0	0	0	5	908	23	2052	27	0	72	1	120	0	0	0	6	98
PSME_46143	11068	6496	12809	1661	4550	1773	202	563	5786	14590	1993	19654	4165	3121	1368	1306	2182	1869	766	2803	3380
PSME_46144	0	18	125	20	26	6	89	149	0	14	65	69	24	25	8	29	7	0	6	20	20
PSME_46145	109	50	165	21	137	0	38	11	0	110	9	0	72	38	14	22	0	0	10	12	29
PSME_46146	793	183	263	12	122	4	0	4	0	593	2	91	0	14	4	16	54	0	27	33	78
PSME_46147	308	47	69	9	0	3	0	0	0	74	20	52	0	17	12	3	19	0	2	8	17
PSME_46148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46149	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46150	0	0	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0
PSME_46151	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_46152	2915	244	695	60	833	235	25	19	1095	7148	107	11586	320	805	1094	45	1397	2376	12	1518	1094
PSME_46153	12	41	45	5	14	5	0	0	0	37	8	101	0	2	0	0	28	0	5	8	12
PSME_46154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46155	13987	5734	14745	1809	5828	4139	349	528	6138	18860	1482	20082	3922	4295	1981	2194	2310	2776	1056	5840	4099
PSME_46156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46158	143	21	64	14	6	21	0	2	1	67	3	171	0	11	0	8	0	0	3	17	14
PSME_46159	750	567	2968	495	981	1526	146	121	2215	4129	114	5360	3250	473	5	764	257	482	1104	10581	1180
PSME_46160	2087	137	288	84	149	15	0	0	0	1186	21	88	171	136	4	116	27	0	3	54	158
PSME_46161	43453	10611	7530	2988	6366	7161	101	273	4656	13328	1878	15557	6206	5133	2136	3665	2128	3407	1265	3996	4518
PSME_46162	330	155	268	34	243	54	7	11	708	277	65	397	0	77	4	26	74	0	22	78	70
PSME_46163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46164	164	29	103	21	71	39	0	4	15	149	14	212	85	24	8	18	35	0	12	51	31
PSME_46165	4095	2697	4816	533	2002	1319	37	164	2725	6995	837	10037	696	1694	1052	679	1298	2085	443	2416	1687
PSME_46166	78	48	176	7	31	34	0	0	0	174	0	82	0	5	5	3	0	0	5	43	23
PSME_46167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46168	0	12	0	8	0	1	0	0	0	372	0	0	0	0	0	0	0	0	0	0	19
PSME_46169	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46170	2847	2204	3856	564	1633	1291	49	142	820	4581	623	5131	1265	1159	736	452	1047	2168	369	1427	1158
PSME_46171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46172	47	11	24	4	16	12	0	1	0	37	13	41	0	32	16	2	5	0	3	16	16
PSME_46173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46175	7278	983	1111	50	1225	997	464	906	2384	2841	1331	3818	545	567	124	318	70	119	317	298	904
PSME_46176	758	568	1581	96	501	656	65	93	1467	1043	351	1783	497	354	236	255	384	833	150	1512	513
PSME_46177	11064	4071	12390	1509	3671	2591	218	377	3231	13521	1424	14570	2791	2769	1453	868	1597	4342	781	3568	3059
PSME_46178	4862	3251	7064	1365	2872	685	268	246	8738	18640	1793	20657	998	1834	2627	538	2505	469	126	1056	2732
PSME_46179	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PSME_46180	258	495	209	99	97	1117	0	11	2	152	28	1810	610	4088	0	215	128	0	1042	41	606
PSME_46181	6378	1217	2226	485	825	452	6	68	378	4005	303	2090	367	655	261	482	162	223	107	1246	751
PSME_46182	9812	3863	8602	920	4537	3566	260	301	3976	11462	2638	13844	6917	1643	945	1321	1619	5610	745	3938	2922
PSME_46183	20	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
PSME_46184	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46185	1073	3325	9237	769	2074	922	2	32	625	3761	180	10443	535	1413	1038	213	1712	999	513	1122	1427
PSME_46186	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
PSME_46187	0	0	3	0	0	0	0	0	0	0	0	7	25	0	0	3	0	0	0	1	2
PSME_46188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46189	6	2	13	5	0	2	0	0	0	7	0	51	0	0	9	0	0	0	0	0	3
PSME_46190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46192	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46193	332	43	155	23	103	42	0	7	0	380	32	256	212	51	45	40	31	1	11	92	59
PSME_46194	3012	873	10672	326	2470	1602	485	923	4513	3109	1908	592	352	1445	175	778	147	171	53	588	1300
PSME_46195	1	0	0	1	0	1	0	0	0	1	0	2	0	0	1	3	0	0	0	1	1
PSME_46196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46197	13500	3526	12341	1379	4496	2735	187	439	6604	12465	2366	15679	3689	1386	1660	1868	2275	2304	825	3867	3295
PSME_46198	5	1	1	0	0	2	0	0	0	1	0	4	0	0	0	0	18	69	0	5	4
PSME_46199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46202	78	45	199	31	140	38	0	2	28	198	39	403	0	45	20	1	6	0	18	51	55
PSME_46203	89	81	73	11	17	28	0	4	0	175	11	105	7	26	30	5	30	257	7	14	28
PSME_46204	104	167	680	34	105	73	0	10	0	394	28	770	185	52	58	5	157	123	14	147	110
PSME_46205	5218	3403	6836	733	2329	2233	115	299	3982	7814	1125	10757	2052	1552	1260	1058	1374	1865	706	2607	2041
PSME_46206	368	113	255	33	39	38	0	12	0	286	30	431	0	39	46	8	65	0	14	57	60
PSME_46207	3295	1366	3446	408	992	1190	9	114	1822	4124	420	4118	927	1006	544	534	597	1576	258	1442	1020
PSME_46208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46209	1228	548	1170	176	333	359	24	112	681	1247	462	1941	1224	308	179	292	337	71	133	492	423
PSME_46210	5644	1855	7122	607	2495	1253	33	217	3639	6301	905	7416	1440	1289	565	687	755	1133	337	1592	1654
PSME_46211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46212	69	84	162	12	0	85	0	3	0	350	47	155	250	18	19	40	0	91	13	37	47
PSME_46213	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSME_46214	519	335	739	80	301	195	0	10	214	728	97	1294	67	198	169	175	202	170	143	315	212
PSME_46215	67	7	146	0	14	0	15	22	107	31	2282	177	29	16	9	2253	5	0	0	135	192
PSME_46216	8178	4576	9960	1273	3259	2378	229	299	2409	11348	1387	13203	3261	2805	1418	1043	2048	2206	917	3168	2671
PSME_46217	557	177	714	38	162	158	37	13	279	760	77	609	114	115	82	37	140	336	38	269	157
PSME_46218	28	5	52	34	0	72	1	2	0	84	0	58	0	40	52	1	6	41	3	2	14
PSME_46219	13	1	16	4	0	1	2	0	0	19	0	7	2	1	0	14	0	38	0	3	5
PSME_46220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46221	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
PSME_46222	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
PSME_46223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46224	251	144	559	57	128	100	0	3	0	569	51	516	2	151	42	18	164	171	34	88	114
PSME_46225	4	3	13	0	2	4	0	1	0	23	0	1	5	8	3	0	0	116	2	0	4
PSME_46226	1447	324	3086	313	884	1194	31	19	1154	1140	60	4324	1114	559	125	219	246	530	784	3655	750
PSME_46227	1	0	2	0	1	2	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0
PSME_46228	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46229	24384	6855	21050	1886	4794	4489	591	1470	12419	17355	1914	21623	3208	4855	2153	1862	2038	2583	1132	5102	5045
PSME_46230	173	0	0	3	0	0	0	0	0	38	17	27	3	9	0	7	0	0	3	0	16
PSME_46231	398	297	956	86	221	36	0	0	0	765	18	716	35	239	19	29	102	0	46	119	159
PSME_46232	10689	9678	21345	2486	5595	4634	491	744	13571	23646	2837	29677	4771	8249	3545	3425	4022	5730	1067	8760	6012
PSME_46233	512	220	715	64	224	170	2	21	1423	538	95	884	158	188	49	84	172	188	62	320	222
PSME_46234	7891	2619	6271	822	1505	520	8	47	26	6637	345	4471	1151	1456	280	654	764	227	113	809	1286
PSME_46235	1093	1710	1863	230	1176	461	4	9	987	2896	381	6911	703	1095	787	90	643	1407	57	274	775
PSME_46236	3761	1902	3552	528	1712	1243	66	148	1117	4939	613	6094	1244	1151	828	362	976	2441	431	1527	1196
PSME_46237	321	108	379	41	156	82	0	11	0	280	51	665	79	83	38	63	39	614	35	197	103
PSME_46238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46239	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
PSME_46240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46241	134	5	14	2	1	8	0	0	2	165	0	13	92	3	8	6	30	131	0	144	30
PSME_46242	42645	6451	30179	2551	12097	3723	983	2475	44958	24474	8862	5459	1761	6197	2036	2028	766	1354	1135	4913	7615
PSME_46243	5	0	3	6	0	0	0	0	0	42	0	6	0	0	1	0	0	0	0	0	1
PSME_46244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46246	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46247	1851	906	1352	211	886	374	23	97	75	1860	433	2666	345	508	210	276	279	369	155	531	484
PSME_46248	66427	42961	72644	9144	39609	18771	1714	2868	44230	77616	15671	100257	26533	30871	14780	6918	20243	41094	5549	23422	24577
PSME_46249	2207	1066	2654	285	1263	442	87	123	742	2663	664	3083	341	599	256	537	758	427	192	755	604
PSME_46250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46252	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46253	2891	2868	2504	469	1537	759	66	10	2537	6396	3286	10965	489	497	736	1861	1070	574	81	3065	1410
PSME_46254	18831	4294	9515	2320	2200	1532	579	1080	2927	17543	1342	6773	1787	3624	238	2311	1740	176	379	4824	2899
PSME_46255	72	21	33	1	0	2	8	12	0	16	11	39	0	0	3	0	2	0	0	0	9
PSME_46256	70	94	124	11	15	32	1	6	35	150	7	161	0	35	13	19	20	0	21	48	35
PSME_46257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46258	1	7	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	1	0
PSME_46259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46260	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46262	483	113	268	104	237	43	0	0	0	835	21	207	31	38	6	13	45	0	7	114	71
PSME_46263	662	183	577	77	585	97	12	14	395	742	118	735	346	152	65	78	84	14	58	281	181
PSME_46264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46265	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3
PSME_46266	237	81	193	21	1	17	0	10	0	848	73	31	9	9	1	18	19	0	12	62	49
PSME_46267	40013	42168	174473	9950	51426	72832	1463	2684	30145	75336	5412	54662	42900	24895	24315	6034	18604	132925	20158	44331	30972
PSME_46268	1106	398	687	109	220	156	45	22	0	999	88	1023	120	211	144	116	187	381	41	200	208
PSME_46269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PSME_46270	1548	938	2000	318	476	636	18	33	1072	2158	327	3166	760	671	311	273	623	824	169	952	620
PSME_46271	25	1	24	4	0	10	0	0	0	27	0	40	0	8	7	3	1	0	1	16	3
PSME_46272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46274	3	0	1	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0	1
PSME_46275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46277	374	79	243	26	120	60	0	12	0	305	38	290	49	92	37	31	1	0	18	108	73
PSME_46278	47	9	42	10	3	12	0	2	0	51	1	61	0	5	7	8	9	66	2	21	19
PSME_46279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PSME_46280	5044	2166	2972	379	879	778	0	58	2491	3289	364	5159	619	785	480	428	769	1444	162	995	1063
PSME_46281	29135	15201	54072	4241	17065	18142	971	2124	17271	52356	5568	46548	37123	12240	5136	4168	7386	16011	4599	21641	12808
PSME_46282	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
PSME_46283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46285	42	18	80	6	46	34	25	14	0	57	6	159	0	3	7	0	3	106	4	30	19
PSME_46286	1	5	15	0	36	0	0	0	0	3	0	27	0	0	0	0	0	0	0	0	2
PSME_46287	0	0	1	0	0	2	0	0	0	9	0	4	0	0	6	0	0	0	0	0	1
PSME_46288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46290	0	0	0	0	0	3	0	0	0	0	0	12	0	0	0	0	0	0	2	0	0
PSME_46291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46292	233	28	36	19	0	12	0	28	332	56	7	37	0	62	1	0	0	0	1	38	30
PSME_46293	0	0	0	2	0	0	0	0	0	0	0	0	0	0	20	71	0	0	0	1	7
PSME_46294	3	7	17	0	0	3	0	0	0	7	0	0	0	6	0	1	1	0	0	1	0
PSME_46295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46297	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46298	2	0	10	0	0	0	0	0	0	11	0	20	0	0	0	0	0	0	1	3	3
PSME_46299	2	1	4	1	0	2	0	0	0	9	2	5	0	0	0	0	0	0	1	5	0
PSME_46300	1268	710	1392	145	730	503	57	86	1	2270	309	2633	620	227	231	342	336	251	153	538	405
PSME_46301	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
PSME_46302	1194	578	4410	402	1084	1212	1	152	1800	2620	375	3136	3407	941	195	439	408	1331	607	4685	1086
PSME_46303	1246	249	588	109	617	164	0	22	901	1005	108	1212	39	633	165	121	97	483	34	381	321
PSME_46304	492	564	553	86	127	71	4	49	119	1025	112	1270	4	78	98	219	162	0	12	88	183
PSME_46305	409	198	216	29	155	1015	109	96	851	168	193	347	484	219	4	145	213	121	55	161	149
PSME_46306	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
PSME_46307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46309	406	154	277	39	310	73	0	8	0	442	45	390	49	39	47	45	24	22	22	101	88
PSME_46310	26732	14754	30069	4634	13717	3962	174	425	22902	71742	4987	70788	4374	9884	6031	2836	6350	5305	1618	8087	10496
PSME_46311	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
PSME_46312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46313	8777	2763	10374	819	4906	2049	63	261	4616	8388	1448	12671	1884	1724	1159	1770	1307	3836	687	2725	2557
PSME_46314	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
PSME_46315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46316	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
PSME_46317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46320	981	40	92	32	25	40	48	148	917	439	52	256	0	165	0	62	33	0	6	41	106
PSME_46321	1062	715	1957	558	2071	830	4	19	0	3662	36	1627	642	548	189	97	457	2399	414	1157	639
PSME_46322	706	644	1574	45	428	343	17	109	83	647	106	467	73	196	188	100	40	23	50	229	242
PSME_46323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME_46324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
