DFD_001	DFD_005	DFD_009	DFD_016	DFD_019	DFD_023	DFD_026	DFD_027	DFD_030	DFD_043	DFD_045	DFD_049	DFD_050	DFD_052	DFD_057	DFD_062	DFD_080	DFD_082	DFD_085	DFD_087	Unassigned
mRNA_10069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10178	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0
mRNA_10180	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	27	0	0	0	0	2
mRNA_10173	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	220	0	0	0	0	8
mRNA_10155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10163	0	0	0	0	0	0	0	17	0	0	5	0	0	0	0	97	0	0	0	0	8
mRNA_10154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10105	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	1
mRNA_10115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10185	0	0	0	0	0	0	19	67	0	0	11	0	0	0	0	695	0	0	0	0	30
mRNA_10183	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	186	0	0	0	0	5
mRNA_10079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
mRNA_10186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10094	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	42	0	0	0	0	3
mRNA_10106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mRNA_10068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10095	0	0	0	0	0	0	71	16	0	0	2	0	0	0	0	930	0	0	0	0	27
mRNA_10087	0	0	0	0	0	0	71	21	0	0	0	0	0	0	0	57	0	0	0	0	4
mRNA_10196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10110	0	0	0	0	0	0	1	35	0	0	1	0	0	0	0	235	0	0	0	0	13
mRNA_10114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10117	0	0	0	0	0	0	75	74	0	0	49	0	0	0	0	4138	0	0	0	0	174
mRNA_10099	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	91	0	0	0	0	2
mRNA_10103	0	0	0	0	0	0	187	596	0	1	37	0	0	0	0	3081	0	0	0	0	186
mRNA_10104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10184	0	0	0	0	0	0	11	25	0	0	0	0	0	0	0	142	0	0	0	1	5
mRNA_10093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10113	0	0	0	0	0	1	185	86	0	1	50	1	0	0	0	11051	0	0	0	0	403
mRNA_10119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10176	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0	0	0
mRNA_10181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
mRNA_10088	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mRNA_10100	0	0	0	0	0	0	23	47	0	0	0	0	0	0	0	285	0	0	0	0	9
mRNA_10122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10125	0	0	0	0	0	0	7	30	0	0	0	0	0	0	0	166	0	0	0	0	6
mRNA_10126	0	0	0	0	0	0	8	30	0	0	0	0	0	0	0	331	0	0	0	0	17
mRNA_10129	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	171	0	0	0	0	4
mRNA_10130	0	0	0	0	0	0	20	68	0	0	19	0	0	0	0	857	0	0	0	0	35
mRNA_10131	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0	153	0	0	0	0	4
mRNA_10136	0	0	0	0	0	0	144	81	0	0	2	0	0	0	0	620	0	0	0	0	36
mRNA_10140	0	0	0	0	0	0	16	86	0	0	8	0	0	0	0	684	0	0	0	0	29
mRNA_10141	0	0	0	0	0	1	124	138	0	0	16	0	0	0	0	1577	0	0	0	0	87
mRNA_10142	0	0	0	0	0	0	1	35	0	0	11	0	0	0	0	388	0	0	0	0	15
mRNA_10144	0	0	0	0	0	0	12	17	0	0	0	0	0	0	0	108	0	0	0	0	7
mRNA_10145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10164	0	0	0	0	0	0	5	46	0	0	6	0	0	0	0	167	0	0	0	0	8
mRNA_10165	0	0	0	0	0	0	36	75	0	0	13	0	0	0	0	759	0	0	0	0	35
mRNA_10168	0	0	0	0	0	0	22	18	0	0	19	0	0	0	0	2817	0	0	0	0	116
mRNA_10170	0	0	0	0	0	0	86	59	0	0	4	0	0	0	0	1164	0	0	0	0	40
mRNA_10174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mRNA_10177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
mRNA_10179	0	0	0	0	0	0	17	12	0	0	0	0	0	0	0	199	0	0	0	0	14
mRNA_10182	0	0	0	0	0	0	19	13	0	0	4	0	0	0	0	301	0	0	0	1	10
mRNA_10187	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	20	0	0	0	0	0
mRNA_10189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mRNA_10190	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	56	0	0	0	0	0
mRNA_10191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
mRNA_10192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10078	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	7	0	0	0	0	2
mRNA_10084	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	35	0	0	0	0	0
mRNA_10101	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0
mRNA_10120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10161	0	0	0	0	0	0	17	10	0	0	0	0	0	0	0	106	0	0	0	0	2
mRNA_10121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10097	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	76	0	0	0	0	2
mRNA_10102	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	161	0	0	0	0	8
mRNA_10112	0	0	0	0	0	0	12	33	0	0	0	0	0	0	0	418	0	0	0	1	20
mRNA_10123	0	0	0	0	0	0	7	7	0	0	5	0	0	0	0	731	0	0	0	0	27
mRNA_10134	0	0	0	0	0	0	24	47	0	0	0	0	0	0	0	884	0	0	0	0	45
mRNA_10135	0	0	0	0	0	0	16	33	0	0	3	0	0	0	0	186	0	0	0	0	6
mRNA_10139	0	0	0	0	0	0	11	9	0	0	0	0	0	0	0	64	0	0	0	0	4
mRNA_10149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10108	0	0	0	0	0	0	56	41	587	0	2	0	0	0	0	612	0	0	0	0	53
mRNA_10124	0	0	0	0	0	0	3	18	0	0	1	0	0	0	0	187	0	0	0	0	9
mRNA_10146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10128	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	40	0	0	0	0	1
mRNA_10188	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	40	0	0	0	0	3
mRNA_10195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10083	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mRNA_10085	0	0	0	0	0	0	29	49	0	0	10	0	0	0	0	668	0	0	0	0	36
mRNA_10090	0	0	0	0	0	0	40	16	0	0	0	0	0	0	0	87	0	0	0	0	4
mRNA_10091	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	27	0	0	0	0	1
mRNA_10098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mRNA_10148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9169	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	15	0	0	0	0	0
mRNA_9182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
mRNA_9178	0	0	0	0	0	0	6	17	0	0	1	0	0	0	0	207	0	0	0	0	2
mRNA_9179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
mRNA_9186	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	146	0	0	0	0	4
mRNA_9188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	1
mRNA_9199	0	0	0	0	0	0	41	52	0	0	0	0	0	0	0	179	0	0	0	1	9
mRNA_9196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	2
mRNA_9197	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	41	0	0	0	0	1
mRNA_9202	0	0	0	0	0	0	13	25	0	0	14	0	0	0	0	396	0	0	0	0	23
mRNA_9209	0	0	0	0	0	0	31	4	0	0	0	0	0	0	0	3	0	0	0	0	2
mRNA_9213	0	0	0	0	0	0	10	18	0	0	0	0	0	0	0	129	0	0	0	0	9
mRNA_9220	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	72	0	0	0	0	8
mRNA_9223	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	38	0	0	0	0	1
mRNA_9230	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	53	0	0	0	0	5
mRNA_9232	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	31	0	0	0	0	1
mRNA_9231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9236	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0
mRNA_9253	0	0	0	0	0	0	30	38	0	0	0	0	0	0	0	125	0	0	0	0	7
mRNA_9259	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9260	0	0	0	0	0	0	8	15	0	0	0	0	0	0	0	62	0	0	0	0	9
mRNA_9263	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	156	0	0	0	0	6
mRNA_9274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9284	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	300	0	0	0	0	15
mRNA_9297	0	0	0	0	0	0	101	29	0	0	2	3	0	0	0	623	0	0	0	0	41
mRNA_9304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	1
mRNA_9282	0	0	0	0	0	0	21	42	0	0	0	0	0	0	0	495	0	0	0	0	19
mRNA_9257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
mRNA_9219	0	0	0	0	0	0	8	23	0	0	4	0	0	0	0	204	0	0	0	0	6
mRNA_9206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9298	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9270	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	91	0	0	0	0	3
mRNA_9302	0	0	0	0	0	0	0	1	0	0	16	0	0	0	0	126	0	0	0	0	3
mRNA_9247	0	0	0	0	0	0	98	104	0	0	22	0	0	0	0	785	0	0	0	0	33
mRNA_9216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
mRNA_9275	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	70	0	0	0	0	2
mRNA_9175	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	69	0	0	0	0	3
mRNA_9211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	2
mRNA_9305	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	163	0	0	0	0	6
mRNA_9194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
mRNA_9234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9248	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	40	0	0	0	0	2
mRNA_9225	0	0	0	0	0	0	2	39	0	0	0	0	0	0	0	212	0	0	0	0	9
mRNA_9256	0	0	0	0	0	0	78	51	0	0	1	0	0	0	0	533	0	0	0	0	18
mRNA_9291	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	12	0	0	0	0	1
mRNA_9293	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	60	0	0	0	0	3
mRNA_9173	0	0	0	0	0	0	15	35	0	0	0	0	0	0	0	317	0	0	0	0	16
mRNA_9184	0	0	0	0	0	0	63	9	0	0	0	3	0	0	0	185	0	0	0	0	8
mRNA_9226	0	0	0	0	0	0	2	9	0	0	0	0	0	0	0	158	0	0	0	0	3
mRNA_9244	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	82	0	0	0	0	3
mRNA_9269	0	0	0	0	0	0	44	51	0	0	1	0	0	0	0	542	0	0	0	0	29
mRNA_9320	0	0	0	0	0	1	32	155	0	0	14	0	0	0	0	927	0	0	0	0	51
mRNA_9174	0	0	0	0	0	0	3	38	0	0	277	0	0	0	0	146	0	0	0	0	12
mRNA_9177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
mRNA_9204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9252	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	12	0	0	0	0	2
mRNA_9262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mRNA_9283	0	0	0	0	0	0	42	16	0	0	7	0	0	0	0	1007	0	0	0	0	37
mRNA_9289	0	0	0	0	0	0	30	33	0	0	0	0	0	0	0	62	0	0	0	0	2
mRNA_9290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9296	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1
mRNA_9299	0	0	0	0	0	0	35	13	0	0	0	3	0	0	0	894	0	0	0	0	38
mRNA_9170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9171	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	26	0	0	0	0	1
mRNA_9172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	2
mRNA_9180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9185	0	0	0	0	0	0	162	70	0	0	4	1	0	0	0	957	0	0	0	0	54
mRNA_9189	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	204	0	0	0	0	12
mRNA_9190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9198	0	0	0	0	0	0	16	11	0	0	0	0	0	0	0	55	0	0	0	0	3
mRNA_9200	0	0	0	0	0	0	10	53	26	0	3	0	0	0	0	495	0	0	0	0	24
mRNA_9201	0	0	0	0	0	0	73	75	0	0	7	0	0	0	0	171	0	0	0	0	11
mRNA_9207	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	307	0	0	0	0	11
mRNA_9208	0	0	0	0	0	0	22	13	0	0	4	0	0	0	0	181	0	0	0	0	10
mRNA_9218	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	1
mRNA_9222	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	42	0	0	0	0	1
mRNA_9228	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	72	0	0	0	0	5
mRNA_9235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	3
mRNA_9237	0	0	0	0	0	0	107	20	0	2	7	0	0	0	0	393	0	0	0	0	26
mRNA_9238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	1
mRNA_9239	0	0	0	0	0	0	49	33	0	0	3	0	0	0	0	817	0	0	0	0	33
mRNA_9241	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	342	0	0	0	0	29
mRNA_9243	0	0	0	0	0	0	8	19	0	0	0	0	0	0	0	117	0	0	0	0	2
mRNA_9249	0	0	0	0	0	0	6	15	0	0	3	0	0	0	0	228	0	0	0	0	7
mRNA_9250	0	0	0	0	0	0	8	10	0	0	4	0	0	0	0	294	0	0	0	0	8
mRNA_9254	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	177	0	0	0	0	6
mRNA_9258	0	0	0	0	0	0	18	16	0	0	1	0	0	0	0	546	0	0	0	0	27
mRNA_9265	0	0	0	0	0	0	29	19	0	0	8	0	0	0	0	720	0	0	0	0	27
mRNA_9268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	1
mRNA_9271	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0
mRNA_9278	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0
mRNA_9279	0	0	0	0	0	0	3	12	0	0	2	0	0	0	0	436	0	0	0	0	21
mRNA_9281	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	94	0	0	0	0	6
mRNA_9285	0	0	0	0	0	2	29	73	0	0	1	0	0	0	0	466	0	0	0	0	21
mRNA_9295	0	0	0	0	0	0	0	30	0	0	8	0	0	0	0	532	0	0	0	0	28
mRNA_9306	0	0	0	0	0	0	27	63	0	0	1	0	0	0	0	173	0	0	0	0	12
mRNA_9308	0	0	0	0	0	0	64	72	0	0	38	0	0	0	0	2861	0	0	0	0	99
mRNA_9310	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	85	0	0	0	0	7
mRNA_9314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
mRNA_9315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9317	0	0	0	0	0	2	240	248	0	2	34	3	0	0	0	4237	0	0	0	0	186
mRNA_9319	0	0	0	0	0	0	38	18	0	0	1	0	0	0	0	396	0	0	0	0	25
mRNA_9212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0
mRNA_9227	0	0	0	0	0	0	3	34	0	0	0	0	0	0	0	144	0	0	0	0	12
mRNA_9261	0	0	0	0	0	0	2	28	0	0	8	0	0	0	0	211	0	0	0	0	7
mRNA_9266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
mRNA_9267	0	0	0	0	0	0	38	57	0	0	13	0	0	0	0	1062	0	0	0	0	51
mRNA_9277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
mRNA_9280	0	0	0	0	0	0	43	41	0	0	7	0	0	0	0	812	0	0	0	0	28
mRNA_9301	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	322	0	0	0	0	9
mRNA_9307	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	329	0	0	0	0	13
mRNA_9311	0	0	0	0	0	0	0	24	0	0	1	0	0	0	0	411	0	0	0	0	20
mRNA_9168	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mRNA_9187	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0
mRNA_9224	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0
mRNA_9255	0	0	0	0	0	0	9	20	0	0	0	0	0	0	0	261	0	0	0	0	12
mRNA_9276	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	45	0	0	0	0	4
mRNA_9287	0	0	0	0	0	0	0	8	109	0	0	0	0	0	0	109	0	0	0	0	10
mRNA_9294	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	143	0	0	0	0	4
mRNA_9300	0	0	0	0	0	0	171	210	0	0	19	1	0	0	0	1652	0	0	0	0	90
mRNA_9313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
mRNA_9176	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	179	0	0	0	0	8
mRNA_9192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9210	0	0	0	0	0	0	64	170	0	0	7	0	0	0	0	1400	0	0	0	0	72
mRNA_9221	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	56	0	0	0	0	1
mRNA_9242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
mRNA_9318	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	11	0	0	0	0	0
mRNA_9193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
mRNA_9264	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	43	0	0	0	0	1
mRNA_9309	0	0	0	0	0	0	2	33	8	0	1	0	0	0	0	110	0	0	0	0	12
mRNA_9321	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	494	0	0	0	0	16
mRNA_9217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_9246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1
mRNA_9229	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	33	0	0	0	0	0
mRNA_9245	0	0	0	0	0	0	78	47	0	0	3	0	0	0	0	320	0	0	0	0	14
mRNA_10206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10218	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	41	0	0	0	0	1
mRNA_10226	0	0	0	0	0	0	32	106	0	0	14	0	0	0	0	1967	0	0	0	0	90
mRNA_10231	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	195	0	0	0	0	3
mRNA_10239	0	0	0	0	0	0	23	15	0	0	2	0	0	0	0	740	0	0	0	0	27
mRNA_10242	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	102	0	0	0	0	2
mRNA_10248	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40	0	0	0	0	0
mRNA_10249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
mRNA_10251	0	0	0	0	0	0	166	214	0	0	15	0	0	0	0	1700	0	0	0	0	90
mRNA_10266	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	233	0	0	0	0	13
mRNA_10278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10281	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	34	0	0	0	0	4
mRNA_10282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
mRNA_10290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
mRNA_10296	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	73	0	0	0	0	1
mRNA_10308	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	87	0	0	0	0	7
mRNA_10309	0	0	0	0	0	0	6	6	0	0	1	0	0	0	0	169	0	0	0	0	4
mRNA_10313	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	144	0	0	0	0	9
mRNA_10215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mRNA_10216	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	44	0	0	0	0	1
mRNA_10270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
mRNA_10254	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	356	0	0	0	0	13
